question_1,question_2,cosine_similarity
What do I do if the top rack won’t adjust?,Please set the system to auto,0.25380639618999634
How can I fix my dishwasher if it won't fill?,What should I do if my glassware has spots?,0.25380571822979703
What temperature should the water be when it enters the dishwasher?,Do I need any special products for filter cleaning?,0.2538008837454734
How do I know when the cycle is done?,How do I prevent my dishes from chipping?,0.2537873499679183
What features does the upper level wash have?,Why are my plastics still wet after a wash?,0.253784563645711
Please set the system to cooling,What is the maximum heat temperature,0.25377760894459006
How should I load the bottom rack?,Why is my dishwasher not draining?,0.2537485473503453
What is the 'Sani Rinse' option?,Should I wash delicate dishes in the dishwasher?,0.25373956247702867
Please tell me what is the light brightness?,Please set the system to heat,0.25371363102055017
What temperature should the water be when it enters the dishwasher?,Update the thermostat temperature,0.25369771568833965
How can I avoid spots on my dishes?,Can I run the dishwasher at a low temperature?,0.2536974986778964
Switch to off mode,What is the ambient temperature?,0.2536937635621564
Do I need to use rinse aid in my dishwasher?,What does the Clean light mean?,0.25368750142554714
How do I protect my dishwasher from freezing in winter?,How can I fix orange stains on my plastic dishes?,0.25368667582456156
Please change bulb intensity,What is the max allowed heat temperature?,0.25368319592885147
What should I do if the door won't close?,What temperature should the water be when it enters the dishwasher?,0.2536557308904869
How can I tell if I need more rinse aid?,Is it safe to run the dishwasher at night?,0.2536386568320823
How often should I clean the filter?,Is there a certain amount of time for the Heat Dry option?,0.25363489863226707
What is the 'Sani Rinse' option?,How can I cancel a wash cycle?,0.25363409777113866
What do I do after the cycle ends?,Is there a better type of detergent to use?,0.2536314271087672
What temperature should the water be when it enters the dishwasher?,Please set the thermostat to off,0.2536293307391422
How do I remove white residue from the dishwasher?,What's the best way to choose a wash cycle?,0.2536260648596939
What options can I add to my cycle?,What if the dishwasher doesn't start?,0.2536142365108211
What does the Sani Rinse option do?,How do I remove white residue from the dishwasher?,0.2536107882930278
Can I delay the wash cycle for less than 4 hours?,What happens if I use the wrong detergent?,0.25360827319396273
Please tell me what is the light intensity?,What is the minimum cooling temperature?,0.2535996642705646
What is rinse aid and why do I need it?,Will the dishwasher adjust the wash time?,0.2535965663047248
How do I load the silverware basket?,Why are my dishes not completely clean after a wash?,0.2535895612676077
How can I wash larger items?,What should I do if there's food left on my dishes?,0.25358768425823336
How do I start the dishwasher?,Why are there spots on my clean dishes?,0.2535844418310885
Switch off the light,please tell me the mode of the thermostat,0.2535750781935256
Switch off the light,please tell me the mode of the thermostat,0.2535750781935256
How do I fix a leaking dishwasher?,How much detergent should I use?,0.2535713129388275
What does the 'High Temp' option do?,How can I tell if I need more rinse aid?,0.25356630285754594
What happens if I don’t clean the filters?,What is not covered under the warranty?,0.25355651333175927
Power down the light,Set the temperature unit to Celsius,0.2535533324921424
Can I run a rinse cycle without detergent?,Can I wash large items if the top rack is still in place?,0.25355275416373635
How much detergent should I use?,What should I do if food is stuck on the filters?,0.2535445126050118
What do I do if the door won't close?,Why is there condensation on my kitchen counter?,0.2535303472321561
How do I unload the dishwasher?,How often should I clean the filters?,0.2535268267802877
Please set the system to cool,Show me the upper limit for heating,0.2535126721725878
What should I do to stop thumping noises while the dishwasher is running?,Why is it important to replace the rinse aid dispenser cap?,0.25350842365516635
How do I know when to refill the rinse aid?,What do I do if I smell something bad in the dishwasher?,0.2535049104525206
Put the thermostat in auto mode,What mode are we using right now?,0.25348265381607904
Put the thermostat in auto mode,What mode are we using right now?,0.25348265381607904
How often should I clean the filter?,How can I cancel a wash cycle?,0.2534643698437955
What is the bulb brightness?,Update the temperature,0.25345355513595835
What is the bulb brightness?,Update the temperature,0.25345355513595835
I want to change the more auto,What is the lowest heat setting?,0.2534519669175323
Can I use Heat Dry with any wash cycle?,Put the thermostat in heat more,0.2534466483171242
Please tell me what is the intensity,What mode are we using right now?,0.25343881276877744
Please tell me what is the intensity,What mode are we using right now?,0.25343881276877744
Why is there detergent left in the dispenser?,How can I fix orange stains on my plastic dishes?,0.2534316664437646
Please set the system to off,Use Fahrenheit for temperature,0.2534283371106783
Is it okay to stack silverware in the basket?,What should I check if my dishes are still dirty after a wash cycle?,0.25342699771795474
How do I add rinse aid?,Can I change the washing cycle after I start it?,0.2534263224979534
What is the bulb color?,I want to set the temperature,0.2534227394507531
What is the bulb color?,I want to set the temperature,0.2534227394507531
Is the bulb on?,Please set the system to heating,0.2534165938986882
Can I wash pots and pans in the dishwasher?,What if there are spots on my glasses after washing?,0.25341460441062347
What does the Clean light mean?,How can I make my dishes dry better?,0.25341333682827816
How do I clean the filters in my dishwasher?,How do I replace the top rack after removing it?,0.25340874676107294
How can I tell if my dishwasher isn’t draining well?,What should I do if my glassware has spots?,0.2533894533275991
What is the Heat Dry option for?,Is it safe to wash glass dishes in the dishwasher?,0.2533851612867615
Should I use regular detergent for maintenance cleaning?,What can cause my dishwasher to pause during a wash?,0.25338423615997385
How do I check the rinse aid level?,What can trigger a need for maintenance?,0.25337712907402166
What does the overfill protection float do?,What are the cup shelves for?,0.25337127127108544
What mode are we using right now?,Make it warmer,0.2533551734035908
What mode are we using right now?,Make it warmer,0.2533551734035908
What should I do if the door seems stuck?,What is the best way to clean tough stains in my dishwasher?,0.2533454302931173
Can I use regular dish soap in the dishwasher?,Do I need any special products for filter cleaning?,0.2533378360090527
How do I choose a washing cycle?,Can I fit tall items in the dishwasher?,0.25333566253961715
What is the light status?,Please update the mode cooling,0.2533356378866165
How often should I clean the filter?,Why are there spots on my clean dishes?,0.25332784758769183
